Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered
,Namibia,-22.9576,18.4904,4/8/20,16,0,3
,Nepal,28.1667,84.25,4/8/20,9,0,1
Aruba,Netherlands,12.5186,-70.0358,4/8/20,77,0,14
Curacao,Netherlands,12.1696,-68.99,4/8/20,14,1,7
Sint Maarten,Netherlands,18.0425,-63.0548,4/8/20,40,6,1
,Netherlands,52.1326,5.2913,4/8/20,20549,2248,250
,New Zealand,-40.9006,174.886,4/8/20,1210,1,282
,Nicaragua,12.8654,-85.2072,4/8/20,6,1,0
,Niger,17.6078,8.0817,4/8/20,342,11,28
,Nigeria,9.082,8.6753,4/8/20,276,6,44
,North Macedonia,41.6086,21.7453,4/8/20,617,29,35
,Norway,60.472,8.4689,4/8/20,6086,101,32
,Oman,21.0,57.0,4/8/20,419,2,72
,Pakistan,30.3753,69.3451,4/8/20,4263,61,467
,Panama,8.538,-80.7821,4/8/20,2249,59,16
,Papua New Guinea,-6.315,143.9555,4/8/20,2,0,0
,Paraguay,-23.4425,-58.4438,4/8/20,119,5,15
,Peru,-9.19,-75.0152,4/8/20,4342,121,1333
,Philippines,13.0,122.0,4/8/20,3870,182,96
,Poland,51.9194,19.1451,4/8/20,5205,159,222
,Portugal,39.3999,-8.2245,4/8/20,13141,380,196
,Qatar,25.3548,51.1839,4/8/20,2210,6,178
,Romania,45.9432,24.9668,4/8/20,4761,220,528
,Russia,60.0,90.0,4/8/20,8672,63,580
,Rwanda,-1.9403,29.8739,4/8/20,110,0,7
,Saint Lucia,13.9094,-60.9789,4/8/20,14,0,1
,Saint Vincent and the Grenadines,12.9843,-61.2872,4/8/20,8,0,1
,San Marino,43.9424,12.4578,4/8/20,279,34,40
,Saudi Arabia,24.0,45.0,4/8/20,2932,41,631
,Senegal,14.4974,-14.4524,4/8/20,244,2,113
,Serbia,44.0165,21.0059,4/8/20,2666,65,0
,Seychelles,-4.6796,55.492,4/8/20,11,0,0
,Singapore,1.2833,103.8333,4/8/20,1623,6,406
,Slovakia,48.669,19.699,4/8/20,682,2,16
,Slovenia,46.1512,14.9955,4/8/20,1091,40,120
,Somalia,5.1521,46.1996,4/8/20,12,1,1
,South Africa,-30.5595,22.9375,4/8/20,1845,18,95
,Spain,40.0,-4.0,4/8/20,148220,14792,48021
,Sri Lanka,7.0,81.0,4/8/20,189,7,44
,Sudan,12.8628,30.2176,4/8/20,14,2,2
,Suriname,3.9193,-56.0278,4/8/20,10,1,3
,Sweden,63.0,16.0,4/8/20,8419,687,205
,Switzerland,46.8182,8.2275,4/8/20,23280,895,9800
,Taiwan*,23.7,121.0,4/8/20,379,5,61
,Tanzania,-6.369,34.8888,4/8/20,25,1,5
,Thailand,15.0,101.0,4/8/20,2369,30,888
,Togo,8.6195,0.8248,4/8/20,70,3,23
,Trinidad and Tobago,10.6918,-61.2225,4/8/20,107,8,1
,Tunisia,34.0,9.0,4/8/20,628,24,25
,Turkey,38.9637,35.2433,4/8/20,38226,812,1846
,Uganda,1.0,32.0,4/8/20,53,0,0
,Ukraine,48.3794,31.1656,4/8/20,1668,52,35
,United Arab Emirates,24.0,54.0,4/8/20,2659,12,239
Bermuda,United Kingdom,32.3078,-64.7505,4/8/20,39,3,23
Cayman Islands,United Kingdom,19.3133,-81.2546,4/8/20,45,1,6
Channel Islands,United Kingdom,49.3723,-2.3644,4/8/20,351,8,38
Gibraltar,United Kingdom,36.1408,-5.3536,4/8/20,120,0,60
Isle of Man,United Kingdom,54.2361,-4.5481,4/8/20,158,1,82
Montserrat,United Kingdom,16.7425,-62.1874,4/8/20,9,0,0
,United Kingdom,55.3781,-3.4360000000000004,4/8/20,60733,7097,135
,Uruguay,-32.5228,-55.7658,4/8/20,424,7,150
,US,37.0902,-95.7129,4/8/20,429052,14695,23559
,Uzbekistan,41.3775,64.5853,4/8/20,545,3,30
,Venezuela,6.4238,-66.5897,4/8/20,167,9,65
,Vietnam,16.0,108.0,4/8/20,251,0,126
,Zambia,-15.4167,28.2833,4/8/20,39,1,7
,Zimbabwe,-20.0,30.0,4/8/20,11,3,0
Diamond Princess,Canada,0.0,0.0,4/8/20,0,1,0
,Dominica,15.415,-61.371,4/8/20,15,0,1
,Grenada,12.1165,-61.678999999999995,4/8/20,12,0,0
,Mozambique,-18.665695,35.529562,4/8/20,17,0,0
,Syria,34.802075,38.99681500000001,4/8/20,19,2,0
,Timor-Leste,-8.874217,125.727539,4/8/20,1,0,0
,Belize,13.1939,-59.5432,4/8/20,8,1,0
,Laos,19.856270000000002,102.495496,4/8/20,15,0,0
,Libya,26.3351,17.228331,4/8/20,21,1,8
,West Bank and Gaza,31.9522,35.2332,4/8/20,263,1,44
,Guinea-Bissau,11.8037,-15.1804,4/8/20,33,0,0
,Mali,17.570692,-3.996166000000001,4/8/20,59,7,16
,Saint Kitts and Nevis,17.357822,-62.782998,4/8/20,11,0,0
Northwest Territories,Canada,64.8255,-124.8457,4/8/20,5,0,0
Yukon,Canada,64.2823,-135.0,4/8/20,7,0,0
,Kosovo,42.602636,20.902977,4/8/20,184,5,30
,Burma,21.9162,95.956,4/8/20,22,3,0
Anguilla,United Kingdom,18.2206,-63.0686,4/8/20,3,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,4/8/20,3,0,0
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,4/8/20,8,1,0
,MS Zaandam,0.0,0.0,4/8/20,9,2,0
,Botswana,-22.3285,24.6849,4/8/20,6,1,0
,Burundi,-3.3731,29.9189,4/8/20,3,0,0
,Sierra Leone,8.460555000000001,-11.779889,4/8/20,7,0,0
,Malawi,-13.254307999999998,34.301525,4/8/20,8,1,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,4/8/20,5,0,1
Saint Pierre and Miquelon,France,46.8852,-56.3159,4/8/20,1,0,0
,South Sudan,6.8770000000000024,31.307,4/8/20,2,0,0
,Western Sahara,24.2155,-12.8858,4/8/20,4,0,0
,Sao Tome and Principe,0.18636,6.613081,4/8/20,4,0,0
,Yemen,15.552726999999999,48.516388,4/8/20,0,0,0
,Afghanistan,33.0,65.0,4/9/20,484,15,32
,Albania,41.1533,20.1683,4/9/20,409,23,165
,Algeria,28.0339,1.6596,4/9/20,1666,235,347
,Andorra,42.5063,1.5218,4/9/20,583,25,58
,Angola,-11.2027,17.8739,4/9/20,19,2,2
,Antigua and Barbuda,17.0608,-61.7964,4/9/20,19,2,0
,Argentina,-38.4161,-63.6167,4/9/20,1795,72,365
,Armenia,40.0691,45.0382,4/9/20,921,10,138
Australian Capital Territory,Australia,-35.4735,149.0124,4/9/20,100,2,47
New South Wales,Australia,-33.8688,151.2093,4/9/20,2773,21,4
Northern Territory,Australia,-12.4634,130.8456,4/9/20,28,0,2
Queensland,Australia,-28.0167,153.4,4/9/20,953,4,345
South Australia,Australia,-34.9285,138.6007,4/9/20,420,3,120
Tasmania,Australia,-41.4545,145.9707,4/9/20,111,3,48
Victoria,Australia,-37.8136,144.9631,4/9/20,1228,12,736
Western Australia,Australia,-31.9505,115.8605,4/9/20,495,6,170
,Austria,47.5162,14.5501,4/9/20,13244,295,5240
,Azerbaijan,40.1431,47.5769,4/9/20,926,9,101
,Bahamas,25.0343,-77.3963,4/9/20,41,8,5
,Bahrain,26.0275,50.55,4/9/20,887,5,519
,Bangladesh,23.685,90.3563,4/9/20,330,21,33
,Barbados,13.1939,-59.5432,4/9/20,66,3,11
,Belarus,53.7098,27.9534,4/9/20,1486,16,139
,Belgium,50.8333,4.0,4/9/20,24983,2523,5164
,Benin,9.3077,2.3158,4/9/20,26,1,5
,Bhutan,27.5142,90.4336,4/9/20,5,0,2
,Bolivia,-16.2902,-63.5887,4/9/20,264,18,2
,Bosnia and Herzegovina,43.9159,17.6791,4/9/20,858,35,101
,Brazil,-14.235,-51.9253,4/9/20,18092,950,173
,Brunei,4.5353,114.7277,4/9/20,135,1,92
,Bulgaria,42.7339,25.4858,4/9/20,618,24,48
,Burkina Faso,12.2383,-1.5616,4/9/20,443,24,146
,Cabo Verde,16.5388,-23.0418,4/9/20,7,1,1
,Cambodia,11.55,104.9167,4/9/20,119,0,62
,Cameroon,3.8480000000000003,11.5021,4/9/20,730,10,60
Alberta,Canada,53.9333,-116.5765,4/9/20,1423,29,0
British Columbia,Canada,49.2827,-123.1207,4/9/20,1336,48,0
Grand Princess,Canada,37.6489,-122.6655,4/9/20,13,0,0
Manitoba,Canada,53.7609,-98.8139,4/9/20,221,3,0
New Brunswick,Canada,46.5653,-66.4619,4/9/20,108,0,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,4/9/20,232,2,0
Nova Scotia,Canada,44.681999999999995,-63.7443,4/9/20,342,1,0
Ontario,Canada,51.2538,-85.3232,4/9/20,5759,200,0
Prince Edward Island,Canada,46.5107,-63.4168,4/9/20,25,0,0
Quebec,Canada,52.9399,-73.5491,4/9/20,10912,216,0
Saskatchewan,Canada,52.9399,-106.4509,4/9/20,271,3,0
,Central African Republic,6.6111,20.9394,4/9/20,8,0,0
,Chad,15.4542,18.7322,4/9/20,11,0,2
,Chile,-35.6751,-71.543,4/9/20,5972,57,1274
Anhui,China,31.8257,117.2264,4/9/20,991,6,984
Beijing,China,40.1824,116.4142,4/9/20,588,8,464
Chongqing,China,30.0572,107.874,4/9/20,579,6,570
Fujian,China,26.0789,117.9874,4/9/20,351,1,308
Gansu,China,37.8099,101.0583,4/9/20,139,2,135
Guangdong,China,23.3417,113.4244,4/9/20,1539,8,1423
Guangxi,China,23.8298,108.7881,4/9/20,254,2,252
Guizhou,China,26.8154,106.8748,4/9/20,146,2,144
Hainan,China,19.1959,109.7453,4/9/20,168,6,162
Hebei,China,39.549,116.1306,4/9/20,327,6,313
Heilongjiang,China,47.861999999999995,127.7615,4/9/20,609,13,470
Henan,China,33.882,113.61399999999999,4/9/20,1276,22,1252
Hong Kong,China,22.3,114.2,4/9/20,973,4,293
Hubei,China,30.9756,112.2707,4/9/20,67803,3215,64187
Hunan,China,27.6104,111.7088,4/9/20,1019,4,1014
Inner Mongolia,China,44.0935,113.9448,4/9/20,126,1,79
Jiangsu,China,32.9711,119.455,4/9/20,651,0,633
Jiangxi,China,27.614,115.7221,4/9/20,937,1,935
Jilin,China,43.6661,126.1923,4/9/20,98,1,93
Liaoning,China,41.2956,122.6085,4/9/20,144,2,132
Macau,China,22.1667,113.55,4/9/20,45,0,10
Ningxia,China,37.2692,106.1655,4/9/20,75,0,75
Qinghai,China,35.7452,95.9956,4/9/20,18,0,18
Shaanxi,China,35.1917,108.8701,4/9/20,256,3,246
Shandong,China,36.3427,118.1498,4/9/20,783,7,756
Shanghai,China,31.201999999999998,121.4491,4/9/20,552,7,422
Shanxi,China,37.5777,112.2922,4/9/20,166,0,134
Sichuan,China,30.6171,102.7103,4/9/20,560,3,541
Tianjin,China,39.3054,117.323,4/9/20,182,3,152
Tibet,China,31.6927,88.0924,4/9/20,1,0,1
Xinjiang,China,41.1129,85.2401,4/9/20,76,3,73
Yunnan,China,24.974,101.48700000000001,4/9/20,184,2,173
Zhejiang,China,29.1832,120.0934,4/9/20,1267,1,1235
,Colombia,4.5709,-74.2973,4/9/20,2223,69,174
,Congo (Brazzaville),-4.0383,21.7587,4/9/20,60,5,5
,Congo (Kinshasa),-4.0383,21.7587,4/9/20,180,18,9
,Costa Rica,9.7489,-83.7534,4/9/20,539,3,30
,Cote d'Ivoire,7.54,-5.5471,4/9/20,444,3,52
,Croatia,45.1,15.2,4/9/20,1407,20,219
,Diamond Princess,0.0,0.0,4/9/20,712,11,619
,Cuba,22.0,-80.0,4/9/20,515,15,28
,Cyprus,35.1264,33.4299,4/9/20,564,10,53
,Czechia,49.8175,15.472999999999999,4/9/20,5569,112,301
Faroe Islands,Denmark,61.8926,-6.9118,4/9/20,184,0,136
Greenland,Denmark,71.7069,-42.6043,4/9/20,11,0,11
,Denmark,56.2639,9.5018,4/9/20,5635,237,1736
,Djibouti,11.8251,42.5903,4/9/20,135,0,25
,Dominican Republic,18.7357,-70.1627,4/9/20,2349,118,80
,Ecuador,-1.8312,-78.1834,4/9/20,4965,272,339
,Egypt,26.0,30.0,4/9/20,1699,118,348
,El Salvador,13.7942,-88.8965,4/9/20,103,6,14
,Equatorial Guinea,1.5,10.0,4/9/20,18,0,3
,Eritrea,15.1794,39.7823,4/9/20,33,0,0
,Estonia,58.5953,25.0136,4/9/20,1207,24,83
,Eswatini,-26.5225,31.4659,4/9/20,12,0,7
,Ethiopia,9.145,40.4897,4/9/20,56,2,4
,Fiji,-17.7134,178.065,4/9/20,15,0,0
,Finland,64.0,26.0,4/9/20,2605,42,300
French Guiana,France,3.9339,-53.1258,4/9/20,83,0,43
French Polynesia,France,-17.6797,149.4068,4/9/20,51,0,0
Guadeloupe,France,16.25,-61.5833,4/9/20,141,8,43
Mayotte,France,-12.8275,45.1662,4/9/20,184,2,22
New Caledonia,France,-20.9043,165.618,4/9/20,18,0,1
Reunion,France,-21.1351,55.2471,4/9/20,362,0,40
Saint Barthelemy,France,17.9,-62.8333,4/9/20,6,0,1
St Martin,France,18.0708,-63.0501,4/9/20,32,2,7
Martinique,France,14.6415,-61.0242,4/9/20,154,6,50
,France,46.2276,2.2137,4/9/20,117749,12210,23206
,Gabon,-0.8037,11.6094,4/9/20,44,1,1
,Gambia,13.4432,-15.3101,4/9/20,4,1,2
,Georgia,42.3154,43.3569,4/9/20,218,3,51
,Germany,51.0,9.0,4/9/20,118181,2607,52407
,Ghana,7.9465,-1.0232,4/9/20,378,6,3
,Greece,39.0742,21.8243,4/9/20,1955,87,269
,Guatemala,15.7835,-90.2308,4/9/20,95,3,17
,Guinea,9.9456,-9.6966,4/9/20,194,0,11
,Guyana,5.0,-58.75,4/9/20,37,6,8
,Haiti,18.9712,-72.2852,4/9/20,30,2,0
,Holy See,41.9029,12.4534,4/9/20,8,0,2
,Honduras,15.2,-86.2419,4/9/20,343,23,6
,Hungary,47.1625,19.5033,4/9/20,980,66,96
,Iceland,64.9631,-19.0208,4/9/20,1648,6,688
,India,21.0,78.0,4/9/20,6725,226,620
,Indonesia,-0.7893,113.9213,4/9/20,3293,280,252
,Iran,32.0,53.0,4/9/20,66220,4110,32309
,Iraq,33.0,44.0,4/9/20,1232,69,496
,Ireland,53.1424,-7.6921,4/9/20,6574,263,25
,Israel,31.0,35.0,4/9/20,9968,86,1011
,Italy,43.0,12.0,4/9/20,143626,18279,28470
,Jamaica,18.1096,-77.2975,4/9/20,63,4,12
,Japan,36.0,138.0,4/9/20,4667,94,632
,Jordan,31.24,36.51,4/9/20,372,7,161
,Kazakhstan,48.0196,66.9237,4/9/20,781,8,60
,Kenya,-0.0236,37.9062,4/9/20,184,7,12
,South Korea,36.0,128.0,4/9/20,10423,204,6973
,Kuwait,29.5,47.75,4/9/20,910,1,111
,Kyrgyzstan,41.2044,74.7661,4/9/20,280,4,35
,Latvia,56.8796,24.6032,4/9/20,589,3,16
,Lebanon,33.8547,35.8623,4/9/20,582,19,67
,Liberia,6.4281,-9.4295,4/9/20,31,4,3
,Liechtenstein,47.14,9.55,4/9/20,78,1,55
,Lithuania,55.1694,23.8813,4/9/20,955,16,8
,Luxembourg,49.8153,6.1296,4/9/20,3115,52,500
,Madagascar,-18.7669,46.8691,4/9/20,93,0,11
,Malaysia,2.5,112.5,4/9/20,4228,67,1608
,Maldives,3.2028,73.2207,4/9/20,19,0,13
,Malta,35.9375,14.3754,4/9/20,337,2,16
,Mauritania,21.0079,10.9408,4/9/20,7,1,2
,Mauritius,-20.2,57.5,4/9/20,314,7,23
,Mexico,23.6345,-102.5528,4/9/20,3181,174,633
,Moldova,47.4116,28.3699,4/9/20,1289,29,50
,Monaco,43.7333,7.4167,4/9/20,84,1,5
,Mongolia,46.8625,103.8467,4/9/20,16,0,4
,Montenegro,42.5,19.3,4/9/20,252,2,4
,Morocco,31.7917,-7.0926,4/9/20,1374,97,109
,Namibia,-22.9576,18.4904,4/9/20,16,0,3
,Nepal,28.1667,84.25,4/9/20,9,0,1
Aruba,Netherlands,12.5186,-70.0358,4/9/20,82,0,20
Curacao,Netherlands,12.1696,-68.99,4/9/20,14,1,7
Sint Maarten,Netherlands,18.0425,-63.0548,4/9/20,43,6,1
,Netherlands,52.1326,5.2913,4/9/20,21762,2396,250
,New Zealand,-40.9006,174.886,4/9/20,1239,1,317
,Nicaragua,12.8654,-85.2072,4/9/20,7,1,0
,Niger,17.6078,8.0817,4/9/20,410,11,40
,Nigeria,9.082,8.6753,4/9/20,288,7,51
,North Macedonia,41.6086,21.7453,4/9/20,663,30,37
,Norway,60.472,8.4689,4/9/20,6211,108,32
,Oman,21.0,57.0,4/9/20,457,3,109
,Pakistan,30.3753,69.3451,4/9/20,4489,65,572
,Panama,8.538,-80.7821,4/9/20,2528,63,16
,Papua New Guinea,-6.315,143.9555,4/9/20,2,0,0
,Paraguay,-23.4425,-58.4438,4/9/20,124,5,18
,Peru,-9.19,-75.0152,4/9/20,5256,138,1438
,Philippines,13.0,122.0,4/9/20,4076,203,124
,Poland,51.9194,19.1451,4/9/20,5575,174,284
,Portugal,39.3999,-8.2245,4/9/20,13956,409,205
,Qatar,25.3548,51.1839,4/9/20,2376,6,206
,Romania,45.9432,24.9668,4/9/20,5202,248,647
,Russia,60.0,90.0,4/9/20,10131,76,698
,Rwanda,-1.9403,29.8739,4/9/20,110,0,7
,Saint Lucia,13.9094,-60.9789,4/9/20,14,0,1
,Saint Vincent and the Grenadines,12.9843,-61.2872,4/9/20,12,0,1
,San Marino,43.9424,12.4578,4/9/20,333,34,49
,Saudi Arabia,24.0,45.0,4/9/20,3287,44,666
,Senegal,14.4974,-14.4524,4/9/20,250,2,123
,Serbia,44.0165,21.0059,4/9/20,2867,66,0
,Seychelles,-4.6796,55.492,4/9/20,11,0,0
,Singapore,1.2833,103.8333,4/9/20,1910,6,460
,Slovakia,48.669,19.699,4/9/20,701,2,23
,Slovenia,46.1512,14.9955,4/9/20,1124,43,128
,Somalia,5.1521,46.1996,4/9/20,12,1,1
,South Africa,-30.5595,22.9375,4/9/20,1934,18,95
,Spain,40.0,-4.0,4/9/20,153222,15447,52165
,Sri Lanka,7.0,81.0,4/9/20,190,7,49
,Sudan,12.8628,30.2176,4/9/20,15,2,2
,Suriname,3.9193,-56.0278,4/9/20,10,1,4
,Sweden,63.0,16.0,4/9/20,9141,793,205
,Switzerland,46.8182,8.2275,4/9/20,24051,948,10600
,Taiwan*,23.7,121.0,4/9/20,380,5,67
,Tanzania,-6.369,34.8888,4/9/20,25,1,5
,Thailand,15.0,101.0,4/9/20,2423,32,940
,Togo,8.6195,0.8248,4/9/20,73,3,24
,Trinidad and Tobago,10.6918,-61.2225,4/9/20,109,8,1
,Tunisia,34.0,9.0,4/9/20,643,25,25
,Turkey,38.9637,35.2433,4/9/20,42282,908,2142
,Uganda,1.0,32.0,4/9/20,53,0,0
,Ukraine,48.3794,31.1656,4/9/20,1892,57,45
,United Arab Emirates,24.0,54.0,4/9/20,2990,14,268
Bermuda,United Kingdom,32.3078,-64.7505,4/9/20,48,4,25
Cayman Islands,United Kingdom,19.3133,-81.2546,4/9/20,45,1,6
Channel Islands,United Kingdom,49.3723,-2.3644,4/9/20,361,8,40
Gibraltar,United Kingdom,36.1408,-5.3536,4/9/20,123,0,60
Isle of Man,United Kingdom,54.2361,-4.5481,4/9/20,190,1,92
Montserrat,United Kingdom,16.7425,-62.1874,4/9/20,9,0,0
,United Kingdom,55.3781,-3.4360000000000004,4/9/20,65077,7978,135
,Uruguay,-32.5228,-55.7658,4/9/20,456,7,192
,US,37.0902,-95.7129,4/9/20,461437,16478,25410
,Uzbekistan,41.3775,64.5853,4/9/20,582,3,38
,Venezuela,6.4238,-66.5897,4/9/20,171,9,84
,Vietnam,16.0,108.0,4/9/20,255,0,128
,Zambia,-15.4167,28.2833,4/9/20,39,1,24
,Zimbabwe,-20.0,30.0,4/9/20,11,3,0
Diamond Princess,Canada,0.0,0.0,4/9/20,0,1,0
,Dominica,15.415,-61.371,4/9/20,15,0,1
,Grenada,12.1165,-61.678999999999995,4/9/20,12,0,0
,Mozambique,-18.665695,35.529562,4/9/20,17,0,0
,Syria,34.802075,38.99681500000001,4/9/20,19,2,0
,Timor-Leste,-8.874217,125.727539,4/9/20,1,0,0
,Belize,13.1939,-59.5432,4/9/20,9,1,0
,Laos,19.856270000000002,102.495496,4/9/20,16,0,0
,Libya,26.3351,17.228331,4/9/20,24,1,8
,West Bank and Gaza,31.9522,35.2332,4/9/20,263,1,44
,Guinea-Bissau,11.8037,-15.1804,4/9/20,36,0,0
,Mali,17.570692,-3.996166000000001,4/9/20,74,7,22
,Saint Kitts and Nevis,17.357822,-62.782998,4/9/20,11,0,0
Northwest Territories,Canada,64.8255,-124.8457,4/9/20,5,0,0
Yukon,Canada,64.2823,-135.0,4/9/20,7,0,0
,Kosovo,42.602636,20.902977,4/9/20,184,5,30
,Burma,21.9162,95.956,4/9/20,23,3,2
Anguilla,United Kingdom,18.2206,-63.0686,4/9/20,3,0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,4/9/20,3,0,0
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,4/9/20,8,1,0
,MS Zaandam,0.0,0.0,4/9/20,9,2,0
,Botswana,-22.3285,24.6849,4/9/20,13,1,0
,Burundi,-3.3731,29.9189,4/9/20,3,0,0
,Sierra Leone,8.460555000000001,-11.779889,4/9/20,7,0,0
,Malawi,-13.254307999999998,34.301525,4/9/20,8,1,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,4/9/20,5,0,1
Saint Pierre and Miquelon,France,46.8852,-56.3159,4/9/20,1,0,0
,South Sudan,6.8770000000000024,31.307,4/9/20,3,0,0
,Western Sahara,24.2155,-12.8858,4/9/20,4,0,0
,Sao Tome and Principe,0.18636,6.613081,4/9/20,4,0,0
,Yemen,15.552726999999999,48.516388,4/9/20,0,0,0
,Afghanistan,33.0,65.0,4/10/20,521,15,32
,Albania,41.1533,20.1683,4/10/20,416,23,182
,Algeria,28.0339,1.6596,4/10/20,1761,256,405
,Andorra,42.5063,1.5218,4/10/20,601,26,71
,Angola,-11.2027,17.8739,4/10/20,19,2,2
,Antigua and Barbuda,17.0608,-61.7964,4/10/20,19,2,0
,Argentina,-38.4161,-63.6167,4/10/20,1975,82,375
,Armenia,40.0691,45.0382,4/10/20,937,12,149
Australian Capital Territory,Australia,-35.4735,149.0124,4/10/20,103,2,59
New South Wales,Australia,-33.8688,151.2093,4/10/20,2822,22,4
Northern Territory,Australia,-12.4634,130.8456,4/10/20,28,0,2
Queensland,Australia,-28.0167,153.4,4/10/20,965,4,372
South Australia,Australia,-34.9285,138.6007,4/10/20,428,3,179
Tasmania,Australia,-41.4545,145.9707,4/10/20,122,4,48
Victoria,Australia,-37.8136,144.9631,4/10/20,1241,13,926
Western Australia,Australia,-31.9505,115.8605,4/10/20,506,6,203
,Austria,47.5162,14.5501,4/10/20,13555,319,6064
,Azerbaijan,40.1431,47.5769,4/10/20,991,10,159
,Bahamas,25.0343,-77.3963,4/10/20,42,8,5
,Bahrain,26.0275,50.55,4/10/20,925,6,539
,Bangladesh,23.685,90.3563,4/10/20,424,27,33
,Barbados,13.1939,-59.5432,4/10/20,67,4,11
,Belarus,53.7098,27.9534,4/10/20,1981,19,169
,Belgium,50.8333,4.0,4/10/20,26667,3019,5568
,Benin,9.3077,2.3158,4/10/20,35,1,5
,Bhutan,27.5142,90.4336,4/10/20,5,0,2
,Bolivia,-16.2902,-63.5887,4/10/20,268,19,2
,Bosnia and Herzegovina,43.9159,17.6791,4/10/20,901,36,129
,Brazil,-14.235,-51.9253,4/10/20,19638,1057,173
,Brunei,4.5353,114.7277,4/10/20,136,1,99
,Bulgaria,42.7339,25.4858,4/10/20,635,25,54
,Burkina Faso,12.2383,-1.5616,4/10/20,443,24,146
,Cabo Verde,16.5388,-23.0418,4/10/20,7,1,1
,Cambodia,11.55,104.9167,4/10/20,119,0,72
,Cameroon,3.8480000000000003,11.5021,4/10/20,820,12,98
Alberta,Canada,53.9333,-116.5765,4/10/20,1451,32,0
British Columbia,Canada,49.2827,-123.1207,4/10/20,1370,50,0
Grand Princess,Canada,37.6489,-122.6655,4/10/20,13,0,0
Manitoba,Canada,53.7609,-98.8139,4/10/20,230,3,0
New Brunswick,Canada,46.5653,-66.4619,4/10/20,112,0,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,4/10/20,239,3,0
Nova Scotia,Canada,44.681999999999995,-63.7443,4/10/20,407,2,0
Ontario,Canada,51.2538,-85.3232,4/10/20,6237,222,0
Prince Edward Island,Canada,46.5107,-63.4168,4/10/20,25,0,0
Quebec,Canada,52.9399,-73.5491,4/10/20,11677,241,0
Saskatchewan,Canada,52.9399,-106.4509,4/10/20,285,3,0
,Central African Republic,6.6111,20.9394,4/10/20,8,0,0
,Chad,15.4542,18.7322,4/10/20,11,0,2
,Chile,-35.6751,-71.543,4/10/20,6501,65,1571
Anhui,China,31.8257,117.2264,4/10/20,991,6,984
Beijing,China,40.1824,116.4142,4/10/20,588,8,469
Chongqing,China,30.0572,107.874,4/10/20,579,6,570
Fujian,China,26.0789,117.9874,4/10/20,351,1,311
Gansu,China,37.8099,101.0583,4/10/20,139,2,135
Guangdong,China,23.3417,113.4244,4/10/20,1544,8,1434
Guangxi,China,23.8298,108.7881,4/10/20,254,2,252
Guizhou,China,26.8154,106.8748,4/10/20,146,2,144
Hainan,China,19.1959,109.7453,4/10/20,168,6,162
Hebei,China,39.549,116.1306,4/10/20,327,6,313
Heilongjiang,China,47.861999999999995,127.7615,4/10/20,638,13,470
Henan,China,33.882,113.61399999999999,4/10/20,1276,22,1252
Hong Kong,China,22.3,114.2,4/10/20,989,4,309
Hubei,China,30.9756,112.2707,4/10/20,67803,3216,64236
Hunan,China,27.6104,111.7088,4/10/20,1019,4,1014
Inner Mongolia,China,44.0935,113.9448,4/10/20,128,1,79
Jiangsu,China,32.9711,119.455,4/10/20,651,0,634
Jiangxi,China,27.614,115.7221,4/10/20,937,1,936
Jilin,China,43.6661,126.1923,4/10/20,98,1,95
Liaoning,China,41.2956,122.6085,4/10/20,144,2,132
Macau,China,22.1667,113.55,4/10/20,45,0,10
Ningxia,China,37.2692,106.1655,4/10/20,75,0,75
Qinghai,China,35.7452,95.9956,4/10/20,18,0,18
Shaanxi,China,35.1917,108.8701,4/10/20,256,3,246
Shandong,China,36.3427,118.1498,4/10/20,783,7,756
Shanghai,China,31.201999999999998,121.4491,4/10/20,555,7,435
Shanxi,China,37.5777,112.2922,4/10/20,168,0,134
Sichuan,China,30.6171,102.7103,4/10/20,560,3,546
Tianjin,China,39.3054,117.323,4/10/20,183,3,158
Tibet,China,31.6927,88.0924,4/10/20,1,0,1
Xinjiang,China,41.1129,85.2401,4/10/20,76,3,73
Yunnan,China,24.974,101.48700000000001,4/10/20,184,2,173
Zhejiang,China,29.1832,120.0934,4/10/20,1267,1,1235
,Colombia,4.5709,-74.2973,4/10/20,2473,80,197
,Congo (Brazzaville),-4.0383,21.7587,4/10/20,60,5,5
,Congo (Kinshasa),-4.0383,21.7587,4/10/20,215,20,13
,Costa Rica,9.7489,-83.7534,4/10/20,558,3,42
,Cote d'Ivoire,7.54,-5.5471,4/10/20,444,3,52
,Croatia,45.1,15.2,4/10/20,1495,21,231
,Diamond Princess,0.0,0.0,4/10/20,712,11,619
,Cuba,22.0,-80.0,4/10/20,564,15,51
,Cyprus,35.1264,33.4299,4/10/20,595,10,58
,Czechia,49.8175,15.472999999999999,4/10/20,5732,119,346
Faroe Islands,Denmark,61.8926,-6.9118,4/10/20,184,0,145
Greenland,Denmark,71.7069,-42.6043,4/10/20,11,0,11
